row,spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
2362,0,0,1,0,0,2/22/2012 13:23,0,0,0,no,0,0,0,1.698,41,1,0,0,0,2,none
2363,0,0,1,0,1,2/22/2012 13:27,0,0,0,no,0,0,0,0.008,3,0,0,0,0,0,none
2364,0,0,1,0,1,2/22/2012 13:31,0,0,0,no,0,0,0,0.272,13,0,1,0,0,0,small
2365,0,0,1,0,1,2/22/2012 13:31,0,0,0,no,0,0,2,24.474,601,1,1,0,0,6,small
2366,0,0,1,0,1,2/22/2012 13:32,0,0,0,no,0,0,0,1.524,48,1,1,0,0,2,small
2367,0,0,1,0,1,2/22/2012 13:41,0,0,0,no,0,0,0,1.692,41,1,1,0,0,0,small
2368,0,1,1,0,0,2/22/2012 14:10,0,0,0,no,0,0,0,0.298,12,0,0,0,0,0,small
2369,0,0,1,1,0,2/22/2012 14:16,0,0,0,no,0,0,0,16.779,396,1,1,0,0,8,big
2370,1,0,1,0,0,2/22/2012 14:50,0,0,2,no,0,0,0,1.379,44,0,0,0,0,0,small
2371,1,0,1,0,0,2/22/2012 15:01,0,0,0,no,0,0,0,1.729,20,1,0,0,0,4,none
2372,0,0,1,0,1,2/22/2012 15:05,0,0,0,no,0,0,0,0.522,13,0,1,0,0,2,none
2373,1,0,1,0,0,2/22/2012 15:42,0,0,0,no,0,0,0,13.962,204,0,0,0,0,1,none
2374,0,0,1,0,0,2/22/2012 16:10,0,0,0,no,0,0,0,1.257,18,1,0,0,0,0,small
2375,0,0,1,0,1,2/22/2012 16:46,0,0,0,no,0,0,0,0.088,6,0,1,0,0,2,none
2376,0,0,1,0,0,2/22/2012 16:57,0,0,4,no,0,0,0,64.401,1167,1,0,0,0,13,small
2377,1,0,1,0,0,2/22/2012 18:37,0,0,0,no,0,0,0,0.461,23,0,0,0,0,0,small
2378,0,0,1,0,1,2/22/2012 18:56,0,0,0,no,0,0,0,11.545,325,1,1,0,0,5,small
2379,0,0,1,0,0,2/22/2012 19:09,0,0,0,no,0,0,0,3.89,100,1,0,0,0,2,small
2380,0,0,1,0,0,2/22/2012 19:25,0,0,0,no,0,0,0,12.833,173,1,0,0,0,1,small
2381,0,0,1,0,0,2/22/2012 20:05,0,0,0,no,0,0,0,1.991,44,1,0,0,0,0,small
2382,0,0,1,1,1,2/22/2012 20:11,0,0,2,no,0,0,0,30.984,723,1,1,0,0,2,big
2383,0,0,1,0,0,2/22/2012 20:11,0,0,4,no,0,0,0,0.969,14,1,0,0,0,0,small
2384,0,0,1,0,1,2/22/2012 20:34,0,0,0,no,0,0,2,29.932,766,1,1,0,0,8,small
2385,1,0,1,0,0,2/22/2012 20:36,0,0,0,no,0,0,0,1.151,35,1,0,0,0,1,small
2386,0,0,1,0,0,2/22/2012 21:30,0,0,6,no,0,0,0,11.542,165,1,0,1,0,12,small
2387,0,0,1,0,0,2/22/2012 23:06,0,0,0,no,0,0,0,31.53,502,1,0,0,0,25,small
2388,0,0,1,0,0,2/23/2012 1:57,0,0,0,no,0,0,0,9.479,192,1,0,0,0,30,small
2389,0,1,1,0,0,2/23/2012 4:20,0,0,0,no,0,0,0,6.212,147,1,1,0,0,3,small
2390,0,0,1,0,0,2/23/2012 5:09,0,0,0,no,0,0,0,7.484,185,1,0,0,0,0,small
2391,0,0,1,0,0,2/23/2012 5:14,0,0,0,no,0,0,0,11.836,126,1,0,0,0,2,big
2392,0,0,1,0,1,2/23/2012 5:33,0,0,1,no,0,0,0,0.39,16,0,1,0,0,1,small
2393,1,0,1,0,0,2/23/2012 5:45,0,0,3,no,0,0,0,3.163,59,0,0,0,0,0,big
2394,0,0,1,0,0,2/23/2012 6:23,0,0,0,no,0,0,0,4.126,90,1,0,0,0,6,small
2395,0,0,1,1,1,2/23/2012 6:27,0,0,2,no,0,0,0,34.781,876,1,1,0,0,2,big
2396,0,0,1,0,0,2/23/2012 6:59,0,0,0,no,0,0,0,20.184,510,1,0,0,0,46,small
2397,0,1,1,0,0,2/23/2012 7:53,0,0,0,no,0,0,0,5.567,61,0,0,0,0,0,small
2398,0,1,1,0,0,2/23/2012 7:59,0,0,0,no,0,0,0,0.982,22,0,0,1,0,0,small
2399,0,0,1,0,0,2/23/2012 8:00,0,0,22,no,1,0,0,23.277,457,1,0,0,0,25,small
2400,0,0,1,0,1,2/23/2012 8:26,0,0,0,no,0,0,0,0.209,9,1,0,0,0,0,none
2401,1,0,1,0,0,2/23/2012 9:01,0,0,0,no,0,0,0,1.355,29,1,0,0,0,1,small
2402,0,0,1,1,0,2/23/2012 9:02,0,0,0,no,0,0,0,3.814,69,0,1,0,0,0,small
2403,0,0,1,0,0,2/23/2012 9:04,0,0,0,no,0,0,0,9.763,241,1,0,0,0,3,big
2404,0,0,1,1,0,2/23/2012 10:09,0,0,0,no,0,0,0,1.094,25,0,1,0,0,0,small
2405,0,0,1,0,0,2/23/2012 10:12,0,0,0,no,0,0,0,3.831,101,1,0,0,0,1,small
2406,0,1,1,0,0,2/23/2012 10:48,0,0,0,no,0,0,0,6.737,153,1,0,0,0,5,small
2407,0,0,1,0,0,2/23/2012 11:14,0,0,0,no,0,0,0,0.961,32,0,1,0,0,1,small
2408,0,0,1,1,0,2/23/2012 11:18,0,0,0,no,0,0,0,2.258,81,1,1,0,0,0,small
2409,1,1,1,0,0,2/23/2012 11:25,0,0,0,no,0,0,0,0.72,27,0,0,0,0,0,none
2410,0,0,1,0,0,2/23/2012 11:32,0,0,1,no,0,0,0,3.387,77,0,0,0,0,0,small
2411,0,0,1,1,0,2/23/2012 11:53,0,0,0,no,0,0,0,1.025,19,1,0,0,0,0,none
2412,0,1,1,0,0,2/23/2012 13:10,0,0,0,no,0,0,0,18.353,236,0,0,0,0,0,small
2413,0,1,1,0,0,2/23/2012 13:18,1,2,0,no,0,0,0,10.865,215,1,0,0,0,0,small
2414,0,0,1,0,0,2/23/2012 13:22,0,0,11,no,0,0,0,77.784,794,1,0,0,0,7,small
2415,0,1,1,0,0,2/23/2012 14:21,0,0,0,no,0,0,0,3.233,48,0,0,1,0,2,small
2416,0,0,1,3,1,2/23/2012 14:35,0,0,0,no,0,0,0,2.866,42,1,1,0,0,2,big
2417,1,0,1,0,0,2/23/2012 15:04,0,0,0,no,0,0,0,13.595,197,0,0,0,0,0,none
2418,1,0,1,0,0,2/23/2012 15:50,0,0,0,no,0,0,0,1.82,67,1,0,0,0,0,small
2419,0,0,1,0,1,2/23/2012 16:17,0,0,1,no,0,0,0,0.42,18,0,1,0,0,0,small
2420,0,0,1,3,1,2/23/2012 16:22,0,0,0,no,0,0,0,3.741,98,1,1,0,0,4,small
2421,0,0,1,0,0,2/23/2012 16:56,0,0,0,no,0,0,0,26.888,664,1,0,0,0,1,small
2422,1,0,1,0,0,2/23/2012 17:20,0,0,0,no,0,0,0,0.609,21,0,0,0,0,1,small
2423,0,0,1,0,1,2/23/2012 18:35,0,0,0,no,0,0,0,1.426,40,0,0,0,0,2,small
2424,0,0,1,0,0,2/23/2012 18:54,0,0,1,no,0,0,0,2.01,35,1,0,0,0,1,small
2425,0,0,1,0,0,2/23/2012 18:57,0,0,0,no,0,0,0,20.16,424,1,0,0,0,15,big
2426,0,0,1,1,1,2/23/2012 19:18,0,0,0,no,0,0,0,1.644,42,0,1,0,0,0,small
2427,1,0,1,0,0,2/23/2012 19:38,0,0,0,no,0,0,0,50.146,1057,1,0,0,0,78,small
2428,0,0,1,0,0,2/23/2012 21:44,0,0,0,no,0,0,0,10.19,138,1,0,0,0,1,small
2429,0,0,1,0,0,2/23/2012 23:19,0,0,2,no,0,0,0,9.887,181,1,0,0,0,0,big
2430,1,0,1,0,0,2/24/2012 0:10,0,0,0,no,0,0,0,0.589,12,0,0,0,0,0,small
2431,0,0,1,0,0,2/24/2012 0:12,0,0,0,no,0,0,0,8.002,142,1,0,0,0,8,small
2432,0,0,1,0,0,2/24/2012 0:28,0,0,0,no,0,0,0,18.459,382,1,0,0,0,0,small
2433,0,0,1,0,0,2/24/2012 1:10,0,0,4,no,0,0,1,42.432,1093,1,0,0,0,42,small
2434,0,0,1,0,0,2/24/2012 2:04,0,0,0,no,0,0,0,9.803,200,1,0,0,0,32,small
2435,0,0,1,0,0,2/24/2012 3:59,0,0,0,no,0,0,0,7.156,121,1,0,0,0,1,small
2436,0,0,1,0,0,2/24/2012 4:12,1,2,0,no,0,0,0,10.286,329,1,0,0,0,7,small
2437,0,0,1,0,0,2/24/2012 4:37,0,0,0,no,0,0,0,8.057,134,1,0,0,0,1,small
2438,0,0,1,0,0,2/24/2012 5:43,0,0,0,no,0,0,0,41.107,539,1,0,0,0,14,small
2439,0,0,1,0,0,2/24/2012 5:45,0,0,0,no,0,0,0,5.801,149,1,0,0,0,0,small
2440,0,0,1,0,0,2/24/2012 5:57,0,0,0,no,0,0,0,7.55,126,1,0,0,0,1,small
2441,0,1,1,21,1,2/24/2012 5:59,2,3,0,no,0,0,0,9.973,229,1,0,0,0,8,small
2442,0,0,1,0,1,2/24/2012 6:07,0,0,0,no,0,0,0,1.443,44,1,1,0,0,2,small
2443,0,0,1,0,0,2/24/2012 6:13,0,0,0,no,0,0,0,79.415,1167,1,0,0,0,1,small
2444,0,0,1,0,0,2/24/2012 6:26,0,0,0,no,0,0,0,33.953,794,1,0,0,0,1,small
2445,0,0,1,0,1,2/24/2012 7:02,0,0,0,no,0,0,0,1.532,37,1,1,0,0,6,small
2446,0,0,1,0,1,2/24/2012 7:13,0,0,0,no,0,0,0,0.936,18,0,0,1,0,2,none
2447,0,0,1,0,1,2/24/2012 7:15,0,0,2,no,0,0,0,40.245,1238,1,1,0,0,2,big
2448,0,0,1,0,1,2/24/2012 7:41,0,0,0,no,0,0,0,1.407,31,1,1,0,0,2,small
2449,0,0,1,0,0,2/24/2012 7:54,1,1,0,no,0,0,0,13.45,258,1,0,0,0,0,big
2450,0,0,1,0,0,2/24/2012 8:15,0,0,8,no,1,0,0,17.654,355,1,0,0,0,17,small
2451,0,0,1,1,0,2/24/2012 8:23,0,0,0,no,0,0,0,24.606,611,1,1,0,0,13,small
2452,0,1,1,0,0,2/24/2012 9:59,0,1,1,no,0,0,0,10.293,160,0,0,0,0,0,big
2453,0,0,1,0,0,2/24/2012 11:01,0,0,0,no,0,0,0,7.216,157,1,0,0,0,0,big
2454,0,0,1,1,0,2/24/2012 11:10,0,1,0,no,0,0,0,29.959,739,1,1,0,0,17,small
2455,0,0,1,0,1,2/24/2012 11:22,0,0,0,no,0,0,0,0.287,4,1,0,0,0,0,none
2456,0,0,1,0,1,2/24/2012 11:41,0,0,0,no,0,0,0,2.161,60,1,1,0,0,6,small
2457,0,0,1,1,0,2/24/2012 11:44,0,0,0,no,0,0,0,22.091,569,1,1,0,0,12,big
2458,0,0,1,0,1,2/24/2012 11:45,0,0,0,no,0,0,0,1.865,40,1,1,0,0,4,small
2459,0,0,1,0,0,2/24/2012 11:48,0,0,0,no,0,0,0,2.851,70,1,0,0,0,0,big
2460,0,0,1,0,0,2/24/2012 12:36,0,0,0,no,0,0,0,0.404,10,0,0,0,0,0,none
2461,1,0,1,0,0,2/24/2012 14:37,0,0,0,no,0,0,0,13.46,192,0,0,0,0,0,none
2462,0,0,1,0,0,2/24/2012 15:18,0,0,0,no,0,0,0,25.293,637,1,0,0,0,1,small
2463,1,0,1,0,0,2/24/2012 16:06,0,0,2,no,0,0,0,1.384,30,0,0,0,0,0,small
2464,0,0,1,0,0,2/24/2012 16:15,0,0,4,no,0,0,0,14.472,301,1,0,0,0,20,big
2465,0,0,1,0,0,2/24/2012 16:28,0,0,0,no,0,0,0,27.601,678,1,0,0,0,1,small
2466,1,0,1,4,0,2/24/2012 16:43,0,2,0,no,0,0,0,0.459,21,0,0,0,0,0,none
2467,0,0,1,0,0,2/24/2012 16:46,0,0,0,no,0,0,0,25.39,640,1,0,0,0,1,small
2468,0,0,1,0,0,2/24/2012 16:57,0,0,0,no,0,0,0,27.279,675,1,0,0,0,1,small
2469,0,0,1,0,0,2/24/2012 16:59,0,0,1,no,0,0,0,26.849,664,1,0,0,0,2,small
2470,0,0,1,0,0,2/24/2012 17:59,0,0,0,no,0,0,0,9.928,20,1,0,0,0,6,big
2471,0,0,1,0,0,2/24/2012 19:23,0,0,0,no,0,0,0,5.531,87,1,0,0,0,2,small
2472,0,1,1,0,0,2/24/2012 19:25,0,0,0,no,0,0,0,1.189,39,1,0,0,0,0,small
2473,0,0,1,0,0,2/24/2012 20:08,0,0,0,no,0,0,0,8.365,17,1,0,0,0,6,small
2474,0,0,1,0,0,2/24/2012 20:23,0,0,0,no,0,0,0,28.131,689,1,0,0,0,1,small
2475,0,0,1,0,0,2/24/2012 20:40,0,0,0,no,0,0,4,11.345,169,1,0,0,0,5,small
2476,0,0,1,0,0,2/24/2012 20:55,0,0,1,no,0,0,0,0.87,23,0,0,0,0,0,big
2477,1,0,1,0,0,2/24/2012 21:49,0,0,1,no,0,0,0,0.898,26,0,0,0,0,1,small
2478,0,1,1,0,0,2/24/2012 23:56,0,0,0,no,0,0,0,2.342,80,1,0,0,0,1,small
2479,0,0,1,0,0,2/25/2012 0:17,0,0,0,no,0,0,0,1.937,50,1,0,0,0,0,none
2480,0,0,1,0,0,2/25/2012 1:04,0,0,0,no,0,0,0,0.505,12,0,0,0,0,0,none
2481,0,0,1,0,0,2/25/2012 2:17,0,0,0,no,0,0,0,9.952,200,1,0,0,0,32,small
2482,0,0,1,0,0,2/25/2012 5:25,0,0,0,no,0,0,0,13.884,399,1,0,0,0,26,small
2483,0,0,1,0,0,2/25/2012 7:17,0,0,0,no,0,0,0,28.101,688,1,0,0,0,1,small
2484,0,0,1,0,0,2/25/2012 8:01,0,0,10,no,1,0,0,14.563,302,1,0,0,0,13,small
2485,0,0,1,0,0,2/25/2012 8:02,0,0,0,no,0,0,0,5.264,118,1,0,0,0,1,small
2486,0,0,1,0,0,2/25/2012 8:49,0,0,0,no,0,0,0,1.536,37,1,0,0,0,2,big
2487,0,0,1,0,1,2/25/2012 8:52,0,0,0,no,0,0,0,2.722,44,1,1,0,0,8,big
2488,0,0,1,0,0,2/25/2012 10:27,0,0,0,no,0,0,0,29.104,705,1,0,0,0,1,small
2489,0,0,1,0,0,2/25/2012 11:43,0,0,0,no,0,0,0,28.801,703,1,0,0,0,1,small
2490,0,0,1,0,0,2/25/2012 12:59,0,0,2,no,0,0,0,27.113,669,1,0,0,0,2,small
2491,0,0,1,0,0,2/25/2012 13:05,0,0,2,no,0,0,0,28.747,700,1,0,0,0,2,small
2492,0,0,1,0,0,2/25/2012 13:41,0,0,0,no,0,0,0,29.009,706,1,0,0,0,1,small
2493,0,0,1,0,0,2/25/2012 13:47,0,0,0,no,0,0,0,24.592,626,1,0,0,0,1,small
2494,1,0,1,0,0,2/25/2012 15:22,0,0,0,no,0,0,0,13.27,190,0,0,0,0,0,none
2495,0,0,1,0,1,2/25/2012 15:29,0,0,0,no,0,0,0,2.533,57,1,1,0,0,4,small
2496,1,0,1,0,0,2/25/2012 21:37,0,0,0,no,0,0,0,0.767,18,1,0,0,0,2,small
2497,0,0,1,0,0,2/25/2012 22:39,0,0,0,no,0,0,0,25.468,641,1,0,0,0,1,small
2498,0,0,1,0,0,2/26/2012 1:21,0,0,0,no,0,0,0,9.639,196,1,0,0,0,31,small
2499,1,0,1,0,0,2/26/2012 4:40,0,0,0,no,0,0,0,1.112,35,1,0,0,0,1,small
2500,0,0,1,0,0,2/26/2012 5:22,0,0,0,no,0,0,0,5.342,94,1,0,0,0,3,small
2501,0,0,1,0,0,2/26/2012 6:37,0,0,0,no,0,0,0,10.566,253,1,0,0,0,0,small
2502,0,0,1,0,0,2/26/2012 8:02,0,0,12,no,1,0,0,14.198,300,1,0,0,0,13,small
2503,0,0,1,0,0,2/26/2012 8:35,0,1,0,no,0,0,0,4.264,138,1,0,0,0,0,small
2504,1,0,1,0,0,2/26/2012 8:39,0,0,0,yes,0,0,0,0.835,36,0,0,0,0,0,big
2505,0,0,1,0,0,2/26/2012 9:35,0,0,0,no,0,0,0,5.237,98,1,0,0,0,1,small
2506,0,1,1,1,1,2/26/2012 11:00,0,0,0,no,0,0,0,0.361,13,0,0,0,0,2,none
2507,1,0,1,0,0,2/26/2012 11:01,0,0,2,no,0,0,0,1.377,43,0,0,0,0,0,small
2508,0,0,1,0,0,2/26/2012 13:55,0,1,0,no,0,0,0,2.685,71,1,0,0,0,1,small
2509,0,0,1,0,0,2/26/2012 14:36,0,0,0,no,0,0,0,0.637,23,0,0,0,0,0,none
2510,0,0,1,0,0,2/26/2012 16:05,0,0,0,no,0,0,0,0.361,13,0,0,0,0,0,none
2511,1,0,1,0,0,2/26/2012 16:09,0,0,0,no,0,0,0,13.265,190,0,0,0,0,0,none
2512,0,0,1,1,0,2/26/2012 16:21,0,0,0,no,0,0,0,0.954,35,0,1,0,0,1,none
2513,0,0,1,0,0,2/26/2012 22:20,0,0,0,no,0,0,0,13.792,366,1,0,0,0,4,big
2514,0,1,1,1,1,2/27/2012 4:19,0,0,0,no,0,0,0,0.979,27,0,1,0,0,3,small
2515,0,0,1,0,0,2/27/2012 5:08,0,0,0,no,0,0,0,4.507,104,1,0,0,0,0,small
2516,0,0,1,0,0,2/27/2012 5:35,0,0,2,no,0,0,0,0.984,50,0,0,0,0,1,big
2517,0,1,1,0,1,2/27/2012 5:48,0,0,0,no,0,0,0,13.202,197,0,0,0,0,0,big
2518,0,0,1,0,1,2/27/2012 6:01,0,0,4,no,0,0,0,4.888,135,1,1,0,0,6,big
2519,0,1,1,0,1,2/27/2012 6:25,0,0,0,no,0,0,0,15.27,192,0,0,0,0,0,small
2520,0,0,1,0,1,2/27/2012 6:40,0,0,4,no,0,0,0,9.956,268,1,1,0,0,6,big
2521,0,0,1,0,1,2/27/2012 7:14,0,0,4,no,0,0,0,11.653,325,1,1,0,0,6,big
2522,0,1,1,0,0,2/27/2012 7:32,0,0,0,no,0,0,0,35.061,453,0,0,0,0,0,small
2523,0,1,1,0,0,2/27/2012 7:41,0,3,1,no,0,0,0,3.165,55,0,0,1,0,1,small
2524,0,0,1,0,0,2/27/2012 8:04,0,0,16,no,1,0,0,20.214,404,1,0,0,0,21,small
2525,0,1,1,0,1,2/27/2012 8:40,0,0,1,no,0,0,0,38.668,505,0,0,0,0,0,small
2526,0,1,1,0,0,2/27/2012 9:12,0,0,0,no,0,0,0,2.934,36,0,0,0,0,0,small
2527,0,1,1,0,0,2/27/2012 9:16,0,0,0,no,0,0,0,15.31,195,0,0,0,0,0,small
2528,0,1,1,0,0,2/27/2012 9:46,0,0,0,no,0,0,0,3.285,50,0,0,0,0,2,small
2529,0,0,1,0,0,2/27/2012 10:09,0,0,0,no,0,0,0,26.707,660,1,0,0,0,1,small
2530,0,0,1,0,1,2/27/2012 10:10,0,0,0,no,0,0,0,0.728,24,0,1,0,0,0,small
2531,1,0,1,0,0,2/27/2012 10:26,0,0,4,no,0,0,0,19.345,473,1,0,1,0,10,small
2532,0,0,1,0,0,2/27/2012 11:07,0,0,0,no,0,0,0,0.638,16,0,0,0,0,2,small
2533,0,1,1,0,0,2/27/2012 11:38,0,0,0,no,0,0,0,13.892,191,0,0,0,0,1,big
2534,0,1,1,0,0,2/27/2012 11:51,0,1,0,no,0,0,0,2.301,80,0,0,0,0,0,small
2535,0,0,1,0,0,2/27/2012 12:17,0,0,4,no,0,0,0,28.759,699,1,0,0,0,4,small
2536,0,1,1,0,0,2/27/2012 12:20,0,2,0,no,0,0,0,7.39,160,1,0,0,0,1,small
2537,0,0,1,0,0,2/27/2012 12:26,0,0,4,no,0,0,0,15.757,351,1,0,0,0,2,big
2538,0,1,1,0,0,2/27/2012 13:22,0,0,0,no,0,0,0,13.594,240,1,0,0,0,6,small
2539,1,0,1,0,0,2/27/2012 13:28,0,0,8,no,0,0,2,14.014,261,1,1,0,0,0,small
2540,0,0,1,2,1,2/27/2012 13:45,0,0,0,no,0,0,0,6.384,139,1,1,0,0,0,small
2541,0,0,1,0,0,2/27/2012 13:45,0,0,0,no,0,0,0,26.587,661,1,0,0,0,2,small
2542,0,1,1,1,0,2/27/2012 13:47,0,0,0,no,0,0,0,8.139,141,0,1,0,0,0,small
2543,0,0,1,0,1,2/27/2012 13:52,0,0,0,no,0,0,0,0.23,9,1,0,0,0,0,none
2544,0,0,1,0,1,2/27/2012 13:56,0,0,0,no,0,0,0,1.531,52,1,1,0,0,0,small
2545,0,0,1,0,1,2/27/2012 14:07,0,0,0,no,0,0,0,0.021,4,0,0,0,0,0,none
2546,1,0,1,0,0,2/27/2012 15:19,0,0,5,no,0,0,0,2.62,69,1,0,0,0,1,small
2547,1,0,1,0,0,2/27/2012 15:22,0,0,26,no,0,0,0,128.234,2908,1,0,0,0,939,small
2548,1,0,1,0,0,2/27/2012 16:31,0,0,0,no,0,0,0,13.252,189,0,0,0,0,0,none
2549,0,1,1,0,1,2/27/2012 16:34,0,0,0,no,0,0,0,0.58,16,0,0,0,0,1,small
2550,0,0,1,0,0,2/27/2012 17:05,0,0,0,no,0,0,0,16.451,307,1,0,0,0,4,small
2551,0,0,1,0,1,2/27/2012 18:49,0,0,0,no,0,0,0,1.008,20,1,1,0,0,0,small
2552,0,0,1,0,0,2/27/2012 21:42,0,0,0,no,0,0,0,3.188,80,1,0,0,0,4,small
2553,1,0,1,4,0,2/28/2012 2:19,0,2,0,no,0,0,0,0.341,18,0,0,0,0,0,none
2554,1,0,1,0,0,2/28/2012 2:22,0,0,0,no,0,0,0,0.171,5,0,0,0,0,0,none
2555,1,0,1,0,0,2/28/2012 2:28,0,0,0,no,0,0,0,0.11,5,0,0,0,0,1,none
2556,0,0,1,0,0,2/28/2012 3:33,0,0,7,no,0,0,0,41.365,342,1,0,0,0,3,small
2557,0,0,1,0,0,2/28/2012 4:00,0,0,0,no,0,0,0,3.566,96,1,0,0,0,1,small
2558,0,0,1,0,0,2/28/2012 4:00,0,0,0,no,0,0,0,5.059,113,1,0,0,0,1,small
2559,1,0,1,0,0,2/28/2012 6:02,0,0,0,no,0,0,0,0.172,5,0,0,0,0,0,none
2560,0,1,1,0,0,2/28/2012 6:34,0,0,0,no,0,0,0,16.015,220,0,0,0,0,2,big
2561,0,1,1,0,0,2/28/2012 6:53,0,0,0,no,0,0,0,11.24,159,0,0,1,0,0,small
2562,0,1,1,1,0,2/28/2012 7:54,0,1,0,no,0,0,0,4.756,130,1,0,0,0,0,small
2563,0,1,1,0,0,2/28/2012 8:00,0,0,0,no,0,0,0,0.298,12,0,0,1,0,0,small
2564,0,0,1,0,0,2/28/2012 8:06,0,0,0,no,0,0,0,9.55,196,1,1,0,0,2,small
2565,0,0,1,0,0,2/28/2012 8:07,0,0,28,no,1,0,0,26.39,510,1,0,0,0,29,small
2566,0,1,1,0,0,2/28/2012 9:28,0,0,0,no,0,0,0,9.792,135,0,0,0,0,1,small
2567,0,1,1,0,0,2/28/2012 9:29,0,0,0,no,0,0,0,9.946,137,0,0,0,0,1,small
2568,0,0,1,0,1,2/28/2012 9:34,0,0,0,no,0,0,0,2.508,48,0,1,0,0,1,none
2569,0,1,1,0,0,2/28/2012 9:48,0,0,0,no,0,0,0,12.82,174,0,0,0,0,0,small
2570,0,0,1,0,0,2/28/2012 10:25,0,0,0,no,0,0,0,4.283,85,1,0,0,0,1,small
2571,0,0,1,0,0,2/28/2012 10:30,0,0,0,no,0,0,0,4.191,82,1,0,0,0,1,small
2572,0,1,1,2,1,2/28/2012 10:55,0,2,0,no,0,0,0,34.01,638,1,1,0,0,25,big
2573,0,0,1,0,1,2/28/2012 10:55,0,0,0,no,0,0,0,0.881,22,1,1,1,0,0,small
2574,0,0,1,0,0,2/28/2012 11:02,0,0,0,no,0,0,0,1.365,27,1,0,0,0,2,none
2575,0,1,1,0,0,2/28/2012 11:37,0,0,0,no,0,0,0,0.402,20,0,0,0,0,0,small
2576,0,0,1,0,0,2/28/2012 11:56,0,0,0,no,0,0,0,1.347,27,1,0,0,0,2,none
2577,0,0,1,0,1,2/28/2012 12:01,0,0,0,no,0,0,0,0.696,23,0,1,0,0,0,small
2578,0,0,1,0,0,2/28/2012 13:03,0,0,0,no,0,0,0,24.582,624,1,0,0,0,1,small
2579,0,0,1,0,0,2/28/2012 13:06,0,0,0,no,0,0,0,25.295,636,1,0,0,0,1,small
2580,0,0,1,0,0,2/28/2012 13:08,0,0,0,no,0,0,0,25.361,638,1,0,0,0,1,small
2581,0,0,1,0,0,2/28/2012 13:08,0,0,0,no,0,0,0,25.228,636,1,0,0,0,1,small
2582,0,0,1,0,0,2/28/2012 13:09,0,0,0,no,0,0,0,25.056,633,1,0,0,0,1,small
2583,1,0,1,0,0,2/28/2012 14:17,0,0,1,no,0,0,0,10.602,184,1,0,0,0,2,big
2584,0,0,1,0,0,2/28/2012 15:10,0,0,0,no,0,0,0,25.281,636,1,0,0,0,1,small
2585,0,0,1,0,1,2/28/2012 15:35,0,0,0,no,0,0,0,0.137,6,0,1,0,0,0,small
2586,0,0,1,0,1,2/28/2012 15:38,0,0,0,yes,0,0,0,0.382,12,0,1,0,0,0,small
2587,0,0,1,0,0,2/28/2012 16:02,0,0,0,no,0,0,0,26.474,657,1,0,0,0,1,small
2588,1,0,1,0,0,2/28/2012 16:13,0,0,0,no,0,0,0,13.34,191,0,0,0,0,1,none
2589,0,0,1,0,0,2/28/2012 16:24,0,0,0,no,0,0,0,7.872,158,1,0,0,0,0,small
2590,0,0,1,0,0,2/28/2012 17:42,0,1,0,no,0,0,0,14.64,176,1,0,0,0,0,small
2591,1,0,1,0,0,2/28/2012 18:27,0,0,0,no,0,0,0,0.586,12,0,0,0,0,0,small
2592,1,0,1,4,0,2/28/2012 23:55,0,2,0,no,0,0,0,0.459,21,0,0,0,0,0,none
2593,0,0,1,0,0,2/29/2012 0:16,0,0,0,no,0,0,0,3.499,66,1,0,0,0,4,small
2594,0,0,1,0,0,2/29/2012 0:31,0,0,0,no,0,0,0,18.302,378,1,0,0,0,0,small
2595,0,0,1,0,0,2/29/2012 1:47,0,0,0,no,0,0,0,3.361,59,1,0,0,0,0,none
2596,0,0,1,0,0,2/29/2012 3:45,0,0,0,no,0,0,0,7.944,135,1,0,0,0,1,small
2597,0,0,1,0,0,2/29/2012 5:58,0,0,0,no,0,0,0,19.928,570,1,0,0,0,10,small
2598,0,0,1,0,0,2/29/2012 5:59,0,0,2,no,0,0,0,25.263,338,1,0,1,0,10,small
2599,0,1,1,1,0,2/29/2012 6:28,0,0,0,no,0,0,0,3.517,84,1,0,0,0,0,small
2600,0,0,1,0,0,2/29/2012 8:03,0,0,0,no,0,0,0,17.906,321,1,0,0,0,14,small
2601,0,0,1,0,0,2/29/2012 8:04,0,0,18,no,1,0,0,20.669,408,1,0,0,0,22,small
2602,0,0,1,0,0,2/29/2012 8:05,0,0,0,yes,0,0,4,29.059,479,1,0,0,0,5,big
2603,0,0,1,0,1,2/29/2012 9:06,0,0,0,no,0,0,0,9.907,394,1,1,0,0,8,big
2604,0,1,1,0,0,2/29/2012 9:09,0,0,0,no,0,0,0,27.823,362,0,0,0,0,2,big
2605,0,0,1,0,1,2/29/2012 9:54,0,0,0,no,0,0,0,0.438,14,1,0,0,0,0,none
2606,0,0,1,0,0,2/29/2012 10:05,0,0,0,no,0,0,0,1.285,35,1,0,0,0,3,none
2607,0,0,1,0,0,2/29/2012 10:23,0,0,0,no,0,0,0,0.863,23,1,0,1,0,2,none
2608,0,0,1,0,0,2/29/2012 10:25,0,0,0,no,0,0,0,0.376,14,1,0,0,0,2,none
2609,0,0,1,0,0,2/29/2012 10:29,0,0,0,no,0,0,0,2.434,42,0,0,0,0,2,none
